RecordID,Brainwave,TP9,AF7,AF8,TP10
9265,Alpha,0.7817773,0.42939663,0.2602228,0.83050805
9266,Beta,0.48423305,0.020290278,-0.16196674,0.57841146
9267,Delta,1.2603753,0.5914036,0.37614223,1.3250734
9268,Theta,0.558654,0.0739624,0.067072056,0.5297531
9269,Gamma,-0.011907985,-0.16068318,-0.174206,-0.06527262
9270,Alpha,0.7817773,0.3186717,0.21656382,0.83050805
9271,Beta,0.47956818,0.010150335,-0.17917454,0.57841146
9272,Delta,1.2845564,0.38359618,0.24984899,1.3250734
9273,Theta,0.52986574,-0.11121168,-0.02458093,0.5297531
9274,Gamma,0.004508716,-0.16379318,-0.17007448,-0.06527262
9275,Alpha,0.7817773,0.09673297,0.094409056,0.83050805
9276,Beta,0.46132702,-0.00243295,-0.19606243,0.57841146
9277,Delta,1.3295228,0.15545344,0.12503722,1.3250734
9278,Theta,0.4973843,-0.30310687,-0.09376955,0.5297531
9279,Gamma,0.019152641,-0.1717891,-0.17656069,-0.06527262
9280,Alpha,0.7737794,-0.058437094,-0.014718474,0.819599
9281,Beta,0.43539283,-0.017370714,-0.20217998,0.5766393
9282,Delta,1.3812778,0.037375275,0.056735776,1.3471707
9283,Theta,0.47685757,-0.40756872,-0.12114087,0.51313657
9284,Gamma,0.024517953,-0.18155669,-0.19243445,-0.06292565
9285,Alpha,0.72703576,-0.036339227,-0.03666075,0.8081037
9286,Beta,0.4167099,-0.031718798,-0.19649348,0.55789745
9287,Delta,1.4202795,0.08159742,0.043385223,1.364793
9288,Theta,0.4797762,-0.39828953,-0.12448469,0.52692103
9289,Gamma,0.008859763,-0.18943588,-0.21373753,-0.07488651
9290,Alpha,0.70524096,-0.023276407,-0.037171897,0.7607721
9291,Beta,0.45910186,-0.041150726,-0.19012605,0.5172666
9292,Delta,1.4843014,0.19623134,0.056818213,1.360734
9293,Theta,0.73239285,-0.33519128,-0.12740357,0.55529153
9294,Gamma,-0.022131065,-0.19332387,-0.23633562,-0.10622468
9295,Alpha,0.61336416,-0.044969663,-0.044384986,0.7607721
9296,Beta,0.52116936,-0.045523144,-0.19368604,0.5172666
9297,Delta,1.4975547,0.29010648,0.072866395,1.360734
9298,Theta,0.88275164,-0.27135852,-0.1396231,0.55529153
9299,Gamma,-0.11747042,-0.19568227,-0.2580826,-0.10622468
9300,Alpha,0.6345121,-0.045761004,-0.05433077,0.7607721
9301,Beta,0.5274358,-0.047162227,-0.20912248,0.5172666
9302,Delta,1.4953115,0.34121242,0.082829535,1.360734
9303,Theta,0.8927075,-0.22723307,-0.15809016,0.55529153
9304,Gamma,-0.12909296,-0.20305602,-0.27590597,-0.10622468
9305,Alpha,0.63777006,-0.045761004,-0.05435315,0.7607721
9306,Beta,0.53104526,-0.048164047,-0.22841688,0.5172666
9307,Delta,1.4626974,0.3570279,0.08341043,1.360734
9308,Theta,0.8607688,-0.20589389,-0.17606513,0.55529153
9309,Gamma,-0.15062706,-0.21831736,-0.2863368,-0.10622468
9310,Alpha,0.64191157,-0.045761004,-0.05435315,0.7607721
9311,Beta,0.52743506,-0.047749735,-0.24075963,0.5172666
9312,Delta,1.4153801,0.3558202,0.07973266,1.360734
9313,Theta,0.8144491,-0.1960433,-0.18851998,0.55529153
9314,Gamma,-0.16005404,-0.23560247,-0.2888479,-0.10622468
9315,Alpha,0.6231553,-0.045761004,-0.05435315,0.636038
9316,Beta,0.5095713,-0.045937877,-0.2411572,0.5026546
9317,Delta,1.3663149,0.35083783,0.074724734,1.1337293
9318,Theta,0.79655576,-0.18789607,-0.19779606,0.79601955
9319,Gamma,-0.14362814,-0.24579275,-0.28816146,0.2934276
9320,Alpha,0.6231553,-0.045761004,-0.055832982,0.6416172
9321,Beta,0.49293223,-0.04469551,-0.23191543,0.5074874
9322,Delta,1.3207493,0.34779808,0.06355641,1.0534687
9323,Theta,0.7763874,-0.1787405,-0.21211441,0.7239929
9324,Gamma,-0.1053292,-0.24595384,-0.2908626,0.2620732
9325,Alpha,0.6231553,-0.043657795,-0.090504766,0.6479431
9326,Beta,0.4664118,-0.04412805,-0.2204585,0.5025999
9327,Delta,1.2700757,0.38510352,0.04926026,0.9846097
9328,Theta,0.7329877,-0.14274605,-0.24024212,0.67057294
9329,Gamma,-0.10854868,-0.24073267,-0.30085304,0.22801019
9330,Alpha,0.6245653,0.064577065,-0.2099576,0.66711473
9331,Beta,0.44156936,-0.043168556,-0.21337958,0.49430424
9332,Delta,1.2252015,0.5346585,0.023515457,0.9309392
9333,Theta,0.6989256,-0.038845748,-0.28319907,0.62737286
9334,Gamma,-0.12054973,-0.23666711,-0.31957588,0.19208984
9335,Alpha,0.6254603,0.064577065,-0.27400815,0.68903154
9336,Beta,0.41937187,-0.04140438,-0.2099682,0.48934337
9337,Delta,1.1840144,0.5593375,-0.017027488,0.8893593
9338,Theta,0.6731602,-0.015678637,-0.33214903,0.5907568
9339,Gamma,-0.13879523,-0.23351628,-0.345739,0.15590358
9340,Alpha,0.6359356,0.064577065,-0.21717334,0.69142395
9341,Beta,0.40009853,-0.039637495,-0.20436142,0.49245697
9342,Delta,1.1453865,0.58625805,-0.05987066,0.8581296
9343,Theta,0.6563558,0.00772986,-0.37864935,0.56477356
9344,Gamma,-0.15856889,-0.23106697,-0.37425616,0.121082604
9345,Alpha,0.6700341,0.064577065,-0.17273596,0.69142395
9346,Beta,0.38396987,-0.04033436,-0.1929552,0.5015185
9347,Delta,1.1127235,0.6158129,-0.093462124,0.84291446
9348,Theta,0.65449685,0.03118447,-0.42638004,0.5622274
9349,Gamma,-0.17651239,-0.22458822,-0.3958339,0.08961031
9350,Alpha,0.69511914,0.064577065,-0.15247205,0.69142395
9351,Beta,0.3714874,-0.042887595,-0.18107891,0.5105128
9352,Delta,1.09159,0.6442439,-0.11815033,0.84950644
9353,Theta,0.6742764,0.052693844,-0.4838265,0.59838414
9354,Gamma,-0.1912698,-0.214633,-0.40217626,0.06273
9355,Alpha,0.69511914,0.060119834,-0.15790626,0.69142395
9356,Beta,0.3714874,-0.04732175,-0.17790695,0.5157757
9357,Delta,1.09159,0.66075474,-0.14216065,0.8774748
9358,Theta,0.6742764,0.06443344,-0.5450294,0.6689154
9359,Gamma,-0.1912698,-0.20927103,-0.39055783,0.042701446
9360,Alpha,0.69511914,0.045198236,-0.14423311,0.69142395
9361,Beta,0.3714874,-0.05703636,-0.18542498,0.5181087
9362,Delta,1.09159,0.65306085,-0.15489124,0.9367496
9363,Theta,0.6742764,0.058171373,-0.5843829,0.74558616
9364,Gamma,-0.1912698,-0.21842487,-0.3648265,0.033241637
9365,Alpha,0.69511914,0.022562604,-0.12137663,0.69142395
9366,Beta,0.354868,-0.074711815,-0.19341385,0.5181087
9367,Delta,0.9946467,0.61916405,-0.14706144,0.9367496
9368,Theta,0.6138851,0.031479817,-0.5697819,0.74558616
9369,Gamma,-0.22322635,-0.24632695,-0.33178717,0.033241637
9370,Alpha,0.6940283,-0.008361965,-0.12137663,0.69142395
9371,Beta,0.33358783,-0.094875984,-0.18788034,0.5181087
9372,Delta,0.8483954,0.5801002,-0.090585224,0.9367496
9373,Theta,0.5320137,-0.005140596,-0.5068342,0.74558616
9374,Gamma,-0.24760264,-0.2874503,-0.2988689,0.033241637
9375,Alpha,0.6794905,0.011089141,-0.12137663,0.6331273
9376,Beta,0.3043,-0.07239465,-0.16508657,0.5215714
9377,Delta,0.67165047,0.65225077,0.03130945,0.8524378
9378,Theta,0.46130285,0.08213944,-0.43172422,0.6882336
9379,Gamma,-0.25510255,-0.33324668,-0.27167487,-0.006628606
9380,Alpha,0.6448648,0.02004491,-0.12137663,0.5752762
9381,Beta,0.26623145,-0.017288355,-0.1341096,0.52500165
9382,Delta,0.51184994,0.7672802,0.16532084,0.7977533
9383,Theta,0.4338387,0.18676966,-0.37480116,0.67082876
9384,Gamma,-0.25263268,-0.3393045,-0.25334984,-0.056021485
9385,Alpha,0.6023947,0.025326125,-0.12077014,0.56130433
9386,Beta,0.22447512,0.043373205,-0.10517146,0.5261174
9387,Delta,0.42318755,0.8775627,0.26914147,0.7885218
9388,Theta,0.445621,0.2588342,-0.34386918,0.6890281
9389,Gamma,-0.25670427,-0.31935963,-0.24454032,-0.11012439
9390,Alpha,0.58571523,0.033095904,-0.12077014,0.5478093
9391,Beta,0.18905818,0.086189575,-0.08122238,0.5248046
9392,Delta,0.3933459,0.9489454,0.33479738,0.8088645
9393,Theta,0.47515222,0.29402137,-0.33458367,0.72114277
9394,Gamma,-0.27900043,-0.2953277,-0.24239485,-0.16375071
9395,Alpha,0.58317447,0.035129428,-0.12077014,0.5353128
9396,Beta,0.16637641,0.10840046,-0.061689917,0.52461755
9397,Delta,0.3685441,0.98740524,0.37048092,0.8437794
9398,Theta,0.5136061,0.30528724,-0.33553708,0.7585563
9399,Gamma,-0.3192846,-0.27252585,-0.24116793,-0.21359713
9400,Alpha,0.58317447,0.035129428,-0.11466318,0.5282767
9401,Beta,0.15619266,0.12336013,-0.04601039,0.530975
9402,Delta,0.3628081,0.98925585,0.3868951,0.8910596
9403,Theta,0.5598623,0.28851324,-0.3373868,0.8009526
9404,Gamma,-0.36891446,-0.24652697,-0.2347337,-0.25501114
9405,Alpha,0.58317447,0.008121287,-0.10468901,0.5211352
9406,Beta,0.1539469,0.14851084,-0.03496869,0.54432577
9407,Delta,0.3691729,0.89508784,0.39407298,0.94343156
9408,Theta,0.613098,0.1948319,-0.33447945,0.8521207
9409,Gamma,-0.41160566,-0.21183316,-0.21947458,-0.28120765
9410,Alpha,0.58317447,0.008121287,-0.10698063,0.5085896
9411,Beta,0.1539469,0.16148485,-0.030442175,0.56050396
9412,Delta,0.3691729,0.84766465,0.40142435,1.0032259
9413,Theta,0.613098,0.15382145,-0.32892928,0.9157929
9414,Gamma,-0.41160566,-0.18063958,-0.19705318,-0.28749275
9415,Alpha,0.58317447,0.008121287,-0.11596131,0.4662338
9416,Beta,0.1539469,0.16975202,-0.033143084,0.5708213
9417,Delta,0.3691729,0.80475384,0.40672874,1.0742857
9418,Theta,0.613098,0.116298266,-0.32534975,0.99263054
9419,Gamma,-0.41160566,-0.15396413,-0.17310618,-0.27160746
9420,Alpha,0.58317447,0.008121287,-0.12817852,0.4662338
9421,Beta,0.1539469,0.16620229,-0.042597603,0.5708213
9422,Delta,0.3691729,0.7652898,0.40981665,1.0742857
9423,Theta,0.613098,0.08093642,-0.3272258,0.99263054
9424,Gamma,-0.41160566,-0.13742505,-0.15266524,-0.27160746
9425,Alpha,0.58317447,0.008121287,-0.15952823,0.4662338
9426,Beta,0.1539469,0.15699285,-0.055808373,0.5708213
9427,Delta,0.3691729,0.7284598,0.40971905,1.0742857
9428,Theta,0.613098,0.048743505,-0.33531937,0.99263054
9429,Gamma,-0.41160566,-0.13165443,-0.13836104,-0.27160746
9430,Alpha,0.58317447,0.008121287,-0.22167557,0.4662338
9431,Beta,0.1539469,0.153603,-0.06740361,0.5708213
9432,Delta,0.3691729,0.69409156,0.40633744,1.0742857
9433,Theta,0.613098,0.02119576,-0.349863,0.99263054
9434,Gamma,-0.41160566,-0.13341002,-0.13114904,-0.27160746
9435,Alpha,0.58317447,0.008121287,-0.30447447,0.4662338
9436,Beta,0.1539469,0.15958878,-0.07393641,0.5708213
9437,Delta,0.3691729,0.6614675,0.39675108,1.0742857
9438,Theta,0.613098,-0.001387282,-0.37464133,0.99263054
9439,Gamma,-0.41160566,-0.13822846,-0.1303697,-0.27160746
9440,Alpha,0.58317447,0.019935519,-0.32574254,0.4662338
9441,Beta,0.1539469,0.16894203,-0.07746957,0.5708213
9442,Delta,0.3691729,0.63040257,0.37775773,1.0742857
9443,Theta,0.613098,-0.018345902,-0.41960853,0.99263054
9444,Gamma,-0.41160566,-0.142849,-0.13297018,-0.27160746
9445,Alpha,0.58317447,0.027618768,-0.35002342,0.4662338
9446,Beta,0.1539469,0.17494723,-0.083682105,0.5708213
9447,Delta,0.3691729,0.601229,0.34060505,1.0742857
9448,Theta,0.613098,-0.030037215,-0.48779553,0.99263054
9449,Gamma,-0.41160566,-0.14657189,-0.13207802,-0.27160746
9450,Alpha,0.58317447,-0.002768152,-0.3526593,0.4662338
9451,Beta,0.1539469,0.17999041,-0.09652535,0.5708213
9452,Delta,0.3691729,0.5296443,0.2713138,1.0742857
9453,Theta,0.613098,-0.10391463,-0.56869364,0.99263054
9454,Gamma,-0.41160566,-0.13855156,-0.119904615,-0.27160746
9455,Alpha,0.58317447,-0.04510683,-0.33728585,0.4662338
9456,Beta,0.1539469,0.17332849,-0.115376055,0.5708213
9457,Delta,0.3691729,0.41871184,0.16408288,1.0742857
9458,Theta,0.613098,-0.20729564,-0.63631296,0.99263054
9459,Gamma,-0.41160566,-0.13561065,-0.09529764,-0.27160746
9460,Alpha,0.42430055,-0.1275528,-0.28887865,0.4662338
9461,Beta,0.3495548,0.16092163,-0.13724138,0.5708213
9462,Delta,0.1751871,0.25328302,0.028199159,1.0742857
9463,Theta,0.28489813,-0.31060505,-0.67425805,0.99263054
9464,Gamma,-0.5494835,-0.13366891,-0.06470208,-0.27160746
9465,Alpha,0.43336716,-0.20635422,-0.21359876,-0.14247182
9466,Beta,0.3505805,0.15252544,-0.1579092,0.23842998
9467,Delta,0.20338804,0.05897139,-0.11304812,0.14446972
9468,Theta,0.24577789,-0.3823674,-0.6812184,0.1775558
9469,Gamma,-0.5245758,-0.12939776,-0.036894783,0.118264064
9470,Alpha,0.4386956,-0.21689183,-0.09823444,-0.014172986
9471,Beta,0.37072858,0.15288873,-0.17170562,0.2948297
9472,Delta,0.2246132,-0.12615234,-0.2252194,0.11357221
9473,Theta,0.23410024,-0.41285604,-0.6680978,0.20339333
9474,Gamma,-0.47934127,-0.12520804,-0.017834622,0.11098458
9475,Alpha,0.44489637,-0.23592299,-0.028647466,0.08777453
9476,Beta,0.38807288,0.15587117,-0.17465186,0.3307945
9477,Delta,0.24078754,-0.29157513,-0.29162616,0.07954041
9478,Theta,0.23087381,-0.4255473,-0.64360327,0.19411458
9479,Gamma,-0.42716843,-0.12696461,-0.009562686,0.09851684
9480,Alpha,0.4452694,-0.23567426,-0.01576358,0.19134887
9481,Beta,0.390563,0.15197185,-0.16959769,0.34913024
9482,Delta,0.26045653,-0.39858165,-0.32473713,0.071472056
9483,Theta,0.2307079,-0.43050703,-0.6196586,0.16702046
9484,Gamma,-0.38542476,-0.13857092,-0.011780669,0.08429547
9485,Alpha,0.4452694,-0.23567426,-0.01576358,0.2568473
9486,Beta,0.38044015,0.13950096,-0.16305503,0.35815468
9487,Delta,0.269182,-0.38833177,-0.35420644,0.091911696
9488,Theta,0.24749865,-0.41611028,-0.6033497,0.14770812
9489,Gamma,-0.35891452,-0.1586604,-0.02198781,0.068090856
9490,Alpha,0.4452694,-0.23445645,-0.01576358,0.2701872
9491,Beta,0.38044015,0.12558927,-0.15833928,0.36602437
9492,Delta,0.269182,-0.22080906,-0.32386574,0.2212917
9493,Theta,0.24749865,-0.34321085,-0.57433593,0.17003791
9494,Gamma,-0.35891452,-0.18139449,-0.0341168,0.050879102
9495,Alpha,0.4452694,-0.2293322,-0.01576358,0.27338102
9496,Beta,0.38044015,0.117904186,-0.1522163,0.38239944
9497,Delta,0.269182,0.037076905,-0.1972622,0.43764758
9498,Theta,0.24749865,-0.21687195,-0.50898844,0.25618097
9499,Gamma,-0.35891452,-0.19977133,-0.042126607,0.036371037
9500,Alpha,0.4452694,-0.23225184,-0.01576358,0.29158136
9501,Beta,0.38044015,0.114464924,-0.1409324,0.41279593
9502,Delta,0.269182,0.26782587,-0.034576718,0.6404779
9503,Theta,0.24749865,-0.0865131,-0.41641387,0.37165216
9504,Gamma,-0.35891452,-0.21072105,-0.04478596,0.028706003
9505,Alpha,0.47682577,-0.23032086,-0.01576358,0.3145337
9506,Beta,0.36348814,0.10625408,-0.12723236,0.45078337
9507,Delta,0.6282058,0.42801285,0.10463079,0.78589606
9508,Theta,0.40505078,0.010154028,-0.3324829,0.4691847
9509,Gamma,-0.2907216,-0.21587594,-0.045712303,0.028108533
9510,Alpha,0.4821244,-0.23139748,-0.01576358,0.3692866
9511,Beta,0.34144497,0.08759049,-0.115952864,0.48236263
9512,Delta,0.7683771,0.5221502,0.19315618,0.8698191
9513,Theta,0.46238336,0.06386284,-0.2770557,0.52638155
9514,Gamma,-0.2573313,-0.21808158,-0.049203105,0.029685738
9515,Alpha,0.4832782,-0.229502,-0.002566858,0.39583594
9516,Beta,0.31624898,0.060142502,-0.11009457,0.4979877
9517,Delta,0.81592274,0.56919885,0.23621799,0.9015325
9518,Theta,0.46916035,0.08086144,-0.25089058,0.54520047
9519,Gamma,-0.25113305,-0.21833289,-0.056635845,0.027048837
9520,Alpha,0.46052846,-0.251218,0.005088664,0.44273466
9521,Beta,0.275799,0.029616069,-0.1077673,0.49859896
9522,Delta,0.8471075,0.5869817,0.24922852,0.9013097
9523,Theta,0.44773397,0.07634393,-0.24169643,0.54026765
9524,Gamma,-0.23869726,-0.21498299,-0.067624,0.018144941
9525,Alpha,0.43704894,-0.3101868,0.005088664,0.49524385
9526,Beta,0.25775635,0.002554173,-0.10486691,0.5066267
9527,Delta,0.85594445,0.5924248,0.24908674,0.9139795
9528,Theta,0.44381723,0.064819135,-0.23740482,0.5477779
9529,Gamma,-0.22721319,-0.20660678,-0.08252966,0.002982108
9530,Alpha,0.42530861,-0.41844025,0.005088664,0.5511597
9531,Beta,0.26873463,-0.016151432,-0.09959775,0.5117556
9532,Delta,0.8557108,0.5942109,0.24417354,0.92728055
9533,Theta,0.4564822,0.055293746,-0.2323638,0.5498804
9534,Gamma,-0.21423194,-0.19430183,-0.101309836,-0.018446095
9535,Alpha,0.41514853,-0.47988114,0.005088664,0.6382632
9536,Beta,0.2891609,-0.025901211,-0.094119325,0.51034987
9537,Delta,0.8543442,0.5976229,0.24006934,0.9391331
9538,Theta,0.48040432,0.05053851,-0.22534189,0.54611033
9539,Gamma,-0.20241053,-0.181909,-0.12234117,-0.040461566
9540,Alpha,0.42210945,-0.43320382,0.005088664,0.6917714
9541,Beta,0.29301563,-0.030783173,-0.09378708,0.49960515
9542,Delta,0.85951144,0.6017733,0.23751493,0.95533526
9543,Theta,0.51204777,0.049171336,-0.21811382,0.53964657
9544,Gamma,-0.19571339,-0.17256913,-0.14278382,-0.057702504
9545,Alpha,0.45005098,-0.40416777,0.003742815,0.7021058
9546,Beta,0.2701404,-0.03495146,-0.105127275,0.48171583
9547,Delta,0.8698401,0.6054858,0.2350662,0.97399247
9548,Theta,0.545427,0.048583277,-0.21498041,0.53952295
9549,Gamma,-0.19796276,-0.16622806,-0.15870014,-0.067706265
9550,Alpha,0.47543597,-0.37770763,-0.042818032,0.710754
9551,Beta,0.23541927,-0.038840912,-0.13138361,0.46271786
9552,Delta,0.87820786,0.60747904,0.23211955,0.99118835
9553,Theta,0.5742056,0.047344558,-0.21736579,0.55395156
9554,Gamma,-0.20984036,-0.15990873,-0.16646066,-0.07110557
9555,Alpha,0.4792436,-0.30804154,-0.14764586,0.7131555
9556,Beta,0.21971463,-0.042205837,-0.16724883,0.44949096
9557,Delta,0.88093364,0.60599834,0.2297823,1.0020187
9558,Theta,0.5914149,0.043440018,-0.2198956,0.5799255
9559,Gamma,-0.22749144,-0.14998206,-0.16258329,-0.06977802
9560,Alpha,0.48013005,-0.22208372,-0.09881735,0.7131555
9561,Beta,0.23733239,-0.04531793,-0.19894195,0.44574767
9562,Delta,0.88356096,0.5965201,0.22550754,1.0066813
9563,Theta,0.5905983,0.034138367,-0.21287341,0.60415417
9564,Gamma,-0.24630979,-0.13629101,-0.14460623,-0.06511208
9565,Alpha,0.48309645,-0.18075562,-0.020001743,0.720438
9566,Beta,0.26723254,-0.044832602,-0.21420102,0.4501847
9567,Delta,0.86273557,0.5683522,0.2068825,0.9972351
9568,Theta,0.56942666,0.005446026,-0.2012285,0.61425763
9569,Gamma,-0.2599715,-0.121958174,-0.11677686,-0.058666207
9570,Alpha,0.49404243,-0.13957524,0.02180645,0.74741405
9571,Beta,0.28767815,-0.035492204,-0.21476491,0.4559853
9572,Delta,0.84467965,0.502199,0.15441191,0.9636144
9573,Theta,0.5513793,-0.059558008,-0.20112438,0.60248446
9574,Gamma,-0.26841596,-0.1103916,-0.088832945,-0.05223259
9575,Alpha,0.5159443,-0.1197244,0.045783363,0.8142654
9576,Beta,0.29511818,-0.018155701,-0.20928726,0.45584437
9577,Delta,0.8296417,0.3805087,0.058972787,0.8977615
9578,Theta,0.5389866,-0.17135456,-0.22232288,0.56688565
9579,Gamma,-0.26960316,-0.101558514,-0.06898427,-0.045665655
9580,Alpha,0.5495909,-0.11862708,0.045783363,0.8424588
9581,Beta,0.3029219,-0.000269747,-0.20244476,0.45051143
9582,Delta,0.7192527,0.19716293,-0.07115073,0.8010805
9583,Theta,0.47420475,-0.32234043,-0.2537165,0.51308435
9584,Gamma,-0.30027932,-0.09313885,-0.058722176,-0.036398634
9585,Alpha,0.5752286,-0.11862708,0.045783363,0.84249014
9586,Beta,0.3170085,0.01224677,-0.1947141,0.45024374
9587,Delta,0.6040854,-0.029395921,-0.1920961,0.69568706
9588,Theta,0.42971078,-0.47523057,-0.27368814,0.4564296
9589,Gamma,-0.31749803,-0.08453698,-0.05332945,-0.02220793
9590,Alpha,0.5752286,-0.11862708,0.04994511,0.84635097
9591,Beta,0.33859092,0.020354599,-0.18637164,0.4657671
9592,Delta,0.53673303,-0.24601479,-0.25721142,0.623916
9593,Theta,0.4123782,-0.57149935,-0.27062258,0.41496912
9594,Gamma,-0.3190706,-0.077778935,-0.047336083,-0.002549923
9595,Alpha,0.5752286,-0.11862708,0.053078745,0.85198414
9596,Beta,0.36044925,0.027899021,-0.17887956,0.49379775
9597,Delta,0.54971045,-0.3188184,-0.2575997,0.61438745
9598,Theta,0.41796854,-0.59487987,-0.25365385,0.39870813
9599,Gamma,-0.313813,-0.07541194,-0.038061395,0.021298725
9600,Alpha,0.5752286,-0.11862708,0.05449227,0.853283
9601,Beta,0.37227303,0.036738526,-0.17253166,0.52222353
9602,Delta,0.6455921,-0.19973311,-0.20977236,0.6647275
9603,Theta,0.45011207,-0.5588418,-0.22568238,0.40910363
9604,Gamma,-0.30625674,-0.075305805,-0.025673987,0.049274806
9605,Alpha,0.56920046,-0.11862708,0.058321115,0.8517439
9606,Beta,0.36929578,0.045610398,-0.16498566,0.5423559
9607,Delta,0.7815243,-0.007055506,-0.12767969,0.74904764
9608,Theta,0.50537324,-0.47672975,-0.18435258,0.44193998
9609,Gamma,-0.29393527,-0.07190932,-0.011873891,0.08060082
9610,Alpha,0.5526289,-0.11862708,0.06496883,0.8479
9611,Beta,0.35781685,0.051688705,-0.15452753,0.5545694
9612,Delta,0.90474516,0.15934433,-0.03806218,0.83885866
9613,Theta,0.56151015,-0.37732723,-0.13823876,0.48316306
9614,Gamma,-0.27713883,-0.061165053,0.000491154,0.1105979
9615,Alpha,0.5554468,-0.11862708,0.06693251,0.84403706
9616,Beta,0.3519491,0.05306614,-0.14292955,0.5741087
9617,Delta,0.99174666,0.2793726,0.040733133,0.84189415
9618,Theta,0.59571224,-0.29218864,-0.10329289,0.49969298
9619,Gamma,-0.26179194,-0.04585257,0.009029238,0.12157146
9620,Alpha,0.5761825,-0.12820871,0.06693251,0.82065564
9621,Beta,0.35913542,0.050894957,-0.13291548,0.59777695
9622,Delta,1.0486253,0.3594331,0.09857464,0.8423357
9623,Theta,0.6019917,-0.23555735,-0.08546309,0.5122844
9624,Gamma,-0.25202993,-0.033167176,0.01284099,0.13200566
9625,Alpha,0.5802703,-0.14778045,0.06693251,0.80797327
9626,Beta,0.37047598,0.04994007,-0.12518957,0.62362164
9627,Delta,1.080417,0.40686187,0.13891941,0.8451253
9628,Theta,0.59230506,-0.20300476,-0.08072829,0.51343125
9629,Gamma,-0.2441397,-0.02765396,0.013333969,0.14212412
9630,Alpha,0.5785398,-0.15754013,0.06693251,0.7948669
9631,Beta,0.3709962,0.056356605,-0.118597046,0.64845425
9632,Delta,1.1199417,0.4486863,0.18049605,0.85759234
9633,Theta,0.5876222,-0.1843438,-0.082974724,0.5017748
9634,Gamma,-0.23032992,-0.028960727,0.01096072,0.152709
9635,Alpha,0.5785398,-0.15903378,0.06693251,0.7722114
9636,Beta,0.35812712,0.07050718,-0.11306809,0.66944224
9637,Delta,1.1919979,0.5041515,0.2357929,0.8807416
9638,Theta,0.6053652,-0.17434128,-0.09027374,0.48711357
9639,Gamma,-0.20734748,-0.032929208,0.002457108,0.16550285
9640,Alpha,0.5760836,-0.19813147,0.06413492,0.74327314
9641,Beta,0.34379652,0.084201105,-0.11010627,0.6855129
9642,Delta,1.2789093,0.5629527,0.29275566,0.9159835
9643,Theta,0.64083266,-0.17298095,-0.10092274,0.4804364
9644,Gamma,-0.18159391,-0.035561748,-0.015772177,0.18200138
9645,Alpha,0.57096833,-0.28754386,0.027586373,0.7242304
9646,Beta,0.33107504,0.08861066,-0.10878167,0.697261
9647,Delta,1.3040723,0.6127465,0.33784586,0.9593995
9648,Theta,0.66009945,-0.17545909,-0.108825035,0.47951633
9649,Gamma,-0.16965523,-0.03558743,-0.041866295,0.20189124
